"manyID","treatyID","stateID","Title","Begin","End","Signature","Force","stateSignature","stateRat","stateForce","stateForce2","stateForce3","Term","stateWithdrawal","stateWithdrawal2","gengID","ecolexID","ieaID","Comments","Deposit","obsolete","ProvisionalApp","Reservation","verified","Notes","stateForce_ecolex","stateForce_iea","Consent","Acceptance","Accession","Changes_HUGGO","Verified_HUGGO","Checked_HUGGO","Succession"
"IR06PC_1969A","IR06PC_1969A","LBN","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1975-06-05","1975-09-03",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1975-06-05","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1975-06-05","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","SUR","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1975-09-19","1975-12-18",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1975-06-05","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateRat, stateForce, Accession, Succession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,"1975-11-25"
"IR06PC_1969A","IR06PC_1969A","MEX","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1976-04-08","1976-07-07",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1976-04-08","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1976-04-08","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","TUN","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1976-05-04","1976-08-02",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1976-05-04","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1976-05-04","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","CUB","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1976-05-05","1976-08-03",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1976-05-05","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1976-05-05","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","BHS","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1976-07-22","1976-10-20",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1976-07-22","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1976-07-22","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","ECU","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1976-12-23","1977-03-23",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1976-12-23","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1976-12-23","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","YEM","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1979-03-06","1979-06-04",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1979-03-06","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1979-03-06","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","PNG","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1980-03-12","1980-06-10",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1980-03-12","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1980-03-12","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","KWT","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1981-04-02","1981-07-01",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1981-04-02","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1981-04-02","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","BGD","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1981-11-06","1982-02-04",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1981-11-06","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1981-11-06","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","GAB","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1982-01-21","1982-04-21",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1982-01-21","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1982-01-21","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","LKA","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1983-04-12","1983-07-11",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1983-04-12","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1983-04-12","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","BGR","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1983-11-02","1984-01-31",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1983-11-02","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1983-11-02","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","ARE","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1983-12-15","1984-03-14",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1983-12-15","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1983-12-15","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","OMN","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1985-01-24","1985-04-24",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1985-01-24","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1985-01-24","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","BEN","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1985-11-01","1986-01-30",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1985-11-01","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1985-11-01","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","ZAF","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1986-07-01","1986-09-29",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1986-07-01","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1986-07-01","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","ARG","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1987-04-21","1987-07-20",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1987-04-21","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1987-04-21","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","QAT","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1988-06-02","1988-08-31",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1988-06-02","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1988-06-02","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","EGY","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1989-02-03","1989-05-04",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1989-02-03","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1989-02-03","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","DJI","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1990-03-01","1990-05-30",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1990-03-01","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1990-03-01","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","JAM","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1991-03-13","1991-06-11",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1991-03-13","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1991-03-13","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","SVN","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06","1969-11-29","1976-02-03","1976-05-03",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1991-03-13","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateRat, stateForce, Accession, Succession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,"0001-01-01"
"IR06PC_1969A","IR06PC_1969A","HRV","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06","1969-11-29","1976-02-03","1976-05-03",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1991-03-13","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateRat, stateForce, Accession, Succession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,"0001-01-01"
"IR06PC_1969A","IR06PC_1969A","VUT","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1992-09-14","1992-12-13",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1992-09-14","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1992-09-14","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","UKR","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1974-12-30","1975-05-06",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1992-09-14","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateRat, stateForce, Accession, Succession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,"1993-12-17"
"IR06PC_1969A","IR06PC_1969A","BRB","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1994-05-06","1994-08-04",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1994-05-06","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1994-05-06","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","NIC","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1994-11-15","1995-02-13",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1994-11-15","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1994-11-15","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","PAK","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1995-01-13","1995-04-13",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1995-01-13","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1995-01-13","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","CHL","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1995-02-28","1995-05-29",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1995-02-28","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1995-02-28","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","GEO","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1995-08-25","1995-11-23",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1995-08-25","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1995-08-25","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","MHL","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1995-10-16","1996-01-14",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1995-10-16","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1995-10-16","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","TON","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1996-02-01","1996-05-01",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1996-02-01","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1996-02-01","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","GNQ","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1996-04-24","1996-07-23",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1996-04-24","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1996-04-24","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","IRN","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1997-07-25","1997-10-23",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1997-07-25","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1997-07-25","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","MRT","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1997-11-24","1998-02-22",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1997-11-24","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1997-11-24","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","GUY","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1997-12-10","1998-03-10",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1997-12-10","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1997-12-10","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","VCT","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"1999-05-12","1999-08-10",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"1999-05-12","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1999-05-12","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","TTO","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"2000-03-06","2000-06-04",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"2000-03-06","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"2000-03-06","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"IR06PC_1969A","IR06PC_1969A","IND","International Convention Relating To Intervention On The High Seas In Cases Of Oil Pollution Casualties","1969-11-29",NA,"1969-11-29","1975-05-06",NA,"2000-06-16","2000-09-14",NA,NA,NA,"9999-12-31",NA,"GENG-0895","TRE-000111","IEA-2784",NA,"2000-06-16","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"2000-06-16","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
